INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING
30509005	3	5	9	5	Flower_5	梅花	二十四番花信之首的梅花，冰枝嫩绿，疏影清雅，花色美秀，幽香宜人，花期独早用于增加好感度。	10	100	4	20	-1	-1	1	10	10	-1	6	花卉
30509006	3	5	9	6	Flower_6	牡丹	特产名花，品种多，花姿美，花大色艳，高贵典雅，素有“国色天香”“花中之王”的美誉用于增加好感度。	12	120	4	20	-1	-1	1	10	12	-1	6	花卉
30601001	3	6	1	1	Medicine2_10	宠物玩具	增加宠物快乐度。	1	200	5	20	335001	56	1	-1	-1	-1	5	宠物用品
30602001	3	6	2	1	Meet_1	新鲜肉宠粮	恢复宠物血，适合于肉食类宠物使用。	1	10	5	20	334601	56	1	1	1	-1	5	宠物用品
30602002	3	6	2	2	Meet_2	细嫩肉宠粮	恢复宠物血，适合于肉食类宠物使用。	1	100	5	20	334602	56	1	1	2	-1	5	宠物用品
30602003	3	6	2	3	Meet_3	前肘肉宠粮	恢复宠物血，适合于肉食类宠物使用。	1	200	5	20	334603	56	1	1	3	-1	5	宠物用品
30602004	3	6	2	4	Meet_4	后肘肉宠粮	恢复宠物血，适合于肉食类宠物使用。	1	300	5	20	334604	56	1	1	4	-1	5	宠物用品
30602005	3	6	2	5	Meet_6	前腿肉宠粮	恢复宠物血，适合于肉食类宠物使用。	1	400	5	20	334605	56	1	1	5	-1	5	宠物用品
30602006	3	6	2	6	Meet_7	后腿肉宠粮	恢复宠物血，适合于肉食类宠物使用。	1	500	5	20	334606	56	1	1	6	-1	5	宠物用品
30602007	3	6	2	7	Meet_8	侧股肉宠粮	恢复宠物血，适合于肉食类宠物使用。	1	600	5	20	334607	56	1	1	7	-1	5	宠物用品
30602008	3	6	2	8	Meet_11	里脊肉宠粮	恢复宠物血，适合于肉食类宠物使用。	1	700	5	20	334608	56	1	1	8	-1	5	宠物用品
30602009	3	6	2	9	Meet_9	白条肉宠粮	恢复宠物血，适合于肉食类宠物使用。	1	800	5	20	334609	56	1	1	9	-1	5	宠物用品
30602010	3	6	2	10	Meet_12	细肥肉宠粮	恢复宠物血，适合于肉食类宠物使用。	1	900	5	20	334610	56	1	1	10	-1	5	宠物用品
30603001	3	6	3	1	Herbal1_4	紫薇宠粮	恢复宠物血，适合草食类宠物使用。	1	10	5	20	334611	56	1	1	1	-1	5	宠物用品
30603002	3	6	3	2	Herbal1_6	葛藤宠粮	恢复宠物血，适合草食类宠物使用。	1	100	5	20	334612	56	1	1	2	-1	5	宠物用品
30603003	3	6	3	3	Herbal1_15	甘蓝宠粮	恢复宠物血，适合草食类宠物使用。	1	200	5	20	334613	56	1	1	3	-1	5	宠物用品
30603004	3	6	3	4	Herbal1_6	棕榈宠粮	恢复宠物血，适合草食类宠物使用。	1	300	5	20	334614	56	1	1	4	-1	5	宠物用品
30603005	3	6	3	5	Herbal1_9	桔梗宠粮	恢复宠物血，适合草食类宠物使用。	1	400	5	20	334615	56	1	1	5	-1	5	宠物用品
30603006	3	6	3	6	Herbal1_10	珠兰宠粮	恢复宠物血，适合草食类宠物使用。	1	500	5	20	334616	56	1	1	6	-1	5	宠物用品
30603007	3	6	3	7	Herbal1_2	鼠尾草宠粮	恢复宠物血，适合草食类宠物使用。	1	600	5	20	334617	56	1	1	7	-1	5	宠物用品
30603008	3	6	3	8	Herbal2_4	海芋宠粮	恢复宠物血，适合草食类宠物使用。	1	700	5	20	334618	56	1	1	8	-1	5	宠物用品
30603009	3	6	3	9	Herbal2_2	草球宠粮	恢复宠物血，适合草食类宠物使用。	1	800	5	20	334619	56	1	1	9	-1	5	宠物用品
30603010	3	6	3	10	Herbal1_12	肾蕨宠粮	恢复宠物血，适合草食类宠物使用。	1	900	5	20	334620	56	1	1	10	-1	5	宠物用品
30604001	3	6	4	1	Food_1	蚱蜢宠粮	恢复宠物血，适合虫食类宠物使用。	1	10	5	20	334621	56	1	1	1	-1	5	宠物用品
30604002	3	6	4	2	Food_1	蚕宠粮	恢复宠物血，适合虫食类宠物使用。	1	100	5	20	334622	56	1	1	2	-1	5	宠物用品
30604003	3	6	4	3	Food_1	天牛宠粮	恢复宠物血，适合虫食类宠物使用。	1	200	5	20	334623	56	1	1	3	-1	5	宠物用品
30604004	3	6	4	4	Food_1	蝗虫宠粮	恢复宠物血，适合虫食类宠物使用。	1	300	5	20	334624	56	1	1	4	-1	5	宠物用品
30604005	3	6	4	5	Food_1	蝉宠粮	恢复宠物血，适合虫食类宠物使用。	1	400	5	20	334625	56	1	1	5	-1	5	宠物用品
30604006	3	6	4	6	Food_1	飞蛾宠粮	恢复宠物血，适合虫食类宠物使用。	1	500	5	20	334626	56	1	1	6	-1	5	宠物用品
30604007	3	6	4	7	Food_1	金龟宠粮	恢复宠物血，适合虫食类宠物使用。	1	600	5	20	334627	56	1	1	7	-1	5	宠物用品
30604008	3	6	4	8	Food_1	螳螂宠粮	恢复宠物血，适合虫食类宠物使用。	1	700	5	20	334628	56	1	1	8	-1	5	宠物用品
30604009	3	6	4	9	Food_1	蟋蟀宠粮	恢复宠物血，适合虫食类宠物使用。	1	800	5	20	334629	56	1	1	9	-1	5	宠物用品
30604010	3	6	4	10	Food_1	蝶宠粮	恢复宠物血，适合虫食类宠物使用。	1	900	5	20	334630	56	1	1	10	-1	5	宠物用品
30605001	3	6	5	1	Corn_1	小麦宠粮	恢复宠物血，适合谷食类宠物使用。	1	10	5	20	334631	56	1	1	1	-1	5	宠物用品
30605002	3	6	5	2	Corn_2	大米宠粮	恢复宠物血，适合谷食类宠物使用。	1	100	5	20	334632	56	1	1	2	-1	5	宠物用品
30605003	3	6	5	3	Corn_3	玉米宠粮	恢复宠物血，适合谷食类宠物使用。	1	200	5	20	334633	56	1	1	3	-1	5	宠物用品
30605004	3	6	5	4	Corn_4	花生宠粮	恢复宠物血，适合谷食类宠物使用。	1	300	5	20	334634	56	1	1	4	-1	5	宠物用品
30605005	3	6	5	5	Corn_5	红薯宠粮	恢复宠物血，适合谷食类宠物使用。	1	400	5	20	334635	56	1	1	5	-1	5	宠物用品
30605006	3	6	5	6	Corn_6	高粱宠粮	恢复宠物血，适合谷食类宠物使用。	1	500	5	20	334636	56	1	1	6	-1	5	宠物用品
30605007	3	6	5	7	Corn_7	芝麻宠粮	恢复宠物血，适合谷食类宠物使用。	1	600	5	20	334637	56	1	1	7	-1	5	宠物用品
30605008	3	6	5	8	Corn_8	绿豆宠粮	恢复宠物血，适合谷食类宠物使用。	1	700	5	20	334638	56	1	1	8	-1	5	宠物用品
30605009	3	6	5	9	Corn_9	黄豆宠粮	恢复宠物血，适合谷食类宠物使用。	1	800	5	20	334639	56	1	1	9	-1	5	宠物用品
30605010	3	6	5	10	Corn_10	蚕豆宠粮	恢复宠物血，适合谷食类宠物使用。	1	900	5	20	334640	56	1	-1	10	-1	5	宠物用品
30606001	3	6	6	1	Food_1	宠物延寿丹	增加宠物寿命。	10	100	5	20	335002	56	1	-1	-1	-1	5	宠物用品
30606002	3	6	6	2	Food_1	宠物延年丹	增加宠物寿命。	40	400	5	20	335003	56	1	-1	-1	-1	5	宠物用品
30701001	3	7	1	1	RideHeader1_13	坐骑：虎	召唤老虎骑乘，少林派弟子40级可用。	30	12000	9	1	334801	54	0	-1	-1	-1	4	坐骑
30701002	3	7	1	2	RideHeader1_1	坐骑：黄骠马	召唤黄骠马骑乘，大理派弟子40级可用。	30	12000	9	1	334802	54	0	-1	-1	-1	4	坐骑
30701003	3	7	1	3	RideHeader1_11	坐骑：骆驼	召唤骆驼骑乘，明教弟子40级可用。	30	12000	9	1	334803	54	0	-1	-1	-1	4	坐骑
30701004	3	7	1	4	RideHeader2_2	坐骑：鹤	召唤鹤骑乘，武当派弟子40级可用。	30	12000	9	1	334804	54	0	-1	-1	-1	4	坐骑
30701005	3	7	1	5	RideHeader1_16	坐骑：青凤	召唤青凤骑乘，峨嵋派弟子40级可用。	30	12000	9	1	334805	54	0	-1	-1	-1	4	坐骑
30701006	3	7	1	6	RideHeader1_3	坐骑：牦牛	召唤牦牛骑乘，星宿派弟子40级可用。	30	12000	9	1	334806	54	0	-1	-1	-1	4	坐骑
30701007	3	7	1	7	RideHeader1_5	坐骑：鹿	召唤鹿骑乘，逍遥派弟子40级可用。	30	12000	9	1	334807	54	0	-1	-1	-1	4	坐骑
30701008	3	7	1	8	RideHeader1_9	坐骑：雕	召唤雕骑乘，天山派弟子40级可用。	30	12000	9	1	334808	54	0	-1	-1	-1	4	坐骑
30701009	3	7	1	9	RideHeader1_7	坐骑：灰狼	召唤灰狼骑乘，丐帮弟子40级可用。	30	12000	9	1	334809	54	0	-1	-1	-1	4	坐骑
30701010	3	7	1	10	RideHeader1_14	坐骑：白虎	召唤白虎骑乘，少林派弟子70级可用。	60	32000	9	1	334810	54	0	-1	-1	-1	4	坐骑
30701011	3	7	1	11	RideHeader1_2	坐骑：青白骢马	召唤青白骢马骑乘，大理派弟子70级可用。	60	32000	9	1	334811	54	0	-1	-1	-1	4	坐骑
30701012	3	7	1	12	RideHeader1_12	坐骑：白骆驼	召唤白骆驼骑乘，明教弟子70级可用。	60	32000	9	1	334812	54	0	-1	-1	-1	4	坐骑
30701013	3	7	1	13	RideHeader2_1	坐骑：金翼鹤	召唤金翼鹤骑乘，武当派弟子70级可用。	60	32000	9	1	334813	54	0	-1	-1	-1	4	坐骑
30701014	3	7	1	14	RideHeader1_15	坐骑：红白凤	召唤红白凤骑乘，峨嵋派弟子70级可用。	60	32000	9	1	334814	54	0	-1	-1	-1	4	坐骑
30701015	3	7	1	15	RideHeader1_4	坐骑：白牦牛	召唤白牦牛骑乘，星宿派弟子70级可用。	60	32000	9	1	334815	54	0	-1	-1	-1	4	坐骑
30701016	3	7	1	16	RideHeader1_6	坐骑：白鹿	召唤白鹿骑乘，逍遥派弟子70级可用。	60	32000	9	1	334816	54	0	-1	-1	-1	4	坐骑
30701017	3	7	1	17	RideHeader1_10	坐骑：白雕	召唤白雕骑乘，天山派弟子70级可用。	60	32000	9	1	334817	54	0	-1	-1	-1	4	坐骑
30701018	3	7	1	18	RideHeader1_8	坐骑：白狼	召唤白狼骑乘，丐帮弟子70级可用。	60	32000	9	1	334818	54	0	-1	-1	-1	4	坐骑
40001001	4	0	1	1	Food_1	镇南王令牌	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001002	4	0	1	2	Food_1	过彦之的名帖	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001003	4	0	1	3	Food_1	过彦之的信	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001004	4	0	1	4	Food_1	杜康酒	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001005	4	0	1	5	Food_1	礼单	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001006	4	0	1	6	Food_1	风邪药	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001007	4	0	1	7	Food_1	吕惠卿的信	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001008	4	0	1	8	Food_1	段誉的字条	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001009	4	0	1	9	Food_1	七叶莲子	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001010	4	0	1	10	Food_1	断肠散解药	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001011	4	0	1	11	Food_1	金锁片	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001012	4	0	1	12	Food_1	银针	任务道具。	1	0	7	20	-1	-1	1	-1	-1	-1	4	任务道具
40001013	4	0	1	13	Food_1	锦盒	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001014	4	0	1	14	Food_1	花石纲	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001015	4	0	1	15	Food_1	蒙汗药	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001016	4	0	1	16	Food_1	生辰纲	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001017	4	0	1	17	Food_1	左路副元帅印	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001018	4	0	1	18	Food_1	西夏皇榜	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001019	4	0	1	19	Food_1	记功金牌	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001020	4	0	1	20	Food_1	三锅头汾酒	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001021	4	0	1	21	Food_1	神秘的石头	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001022	4	0	1	22	Food_1	追杀令	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001023	4	0	1	23	Food_1	青石板	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001024	4	0	1	24	Food_1	淬毒袖箭	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001025	4	0	1	25	Food_1	修罗刀	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001026	4	0	1	26	Food_1	毒蜥蜴	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001027	4	0	1	27	Food_1	一苇吟	任务道具。	1	0	7	20	-1	-1	1	-1	-1	-1	4	任务道具
40001028	4	0	1	28	Food_1	梓木	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001029	4	0	1	29	Food_1	四品叶人参	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001030	4	0	1	30	Food_1	石敬瑭衣冠	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001031	4	0	1	31	Food_1	玄冰碧火酒	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001032	4	0	1	32	Food_1	雷公轰	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001033	4	0	1	33	Food_1	五虎断门刀	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001034	4	0	1	34	Food_1	天灵千碎	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001035	4	0	1	35	Food_1	旧宅钥匙	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001036	4	0	1	36	Food_1	汪剑通的信	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001037	4	0	1	37	Food_1	段誉的信	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001038	4	0	1	38	Food_1	折扇	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001039	4	0	1	39	Food_1	异种树皮	任务道具。	1	0	7	20	-1	-1	1	-1	-1	-1	4	任务道具
40001040	4	0	1	40	Food_1	胶泥	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001041	4	0	1	41	Food_1	水鬼号角	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001042	4	0	1	42	Food_1	鲁班要术	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001043	4	0	1	43	Food_1	太行山地图	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001044	4	0	1	44	Food_1	百家姓	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001045	4	0	1	45	Food_1	谭婆的信	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001046	4	0	1	46	Food_1	悲酥清风解药	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001047	4	0	1	47	Food_1	神秘的布片	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001048	4	0	1	48	Food_1	同心方胜	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001049	4	0	1	49	Food_1	龙涎丸	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001050	4	0	1	50	Food_1	冰蟾	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001051	4	0	1	51	Food_1	苏星河的药方	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001052	4	0	1	52	Food_1	庞安时的药方	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001053	4	0	1	53	Food_1	雨霖铃	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001054	4	0	1	54	Food_1	寒食帖	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001055	4	0	1	55	Food_1	醉翁亭记	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001056	4	0	1	56	Food_1	白布	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001057	4	0	1	57	Food_1	凝结的血液	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001058	4	0	1	58	Food_1	化开的血液	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001059	4	0	1	59	Food_1	拓片	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001060	4	0	1	60	Food_1	化装袋	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001061	4	0	1	61	Food_1	传讯焰火	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001062	4	0	1	62	Food_1	麻袋	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001063	4	0	1	63	Food_1	段正淳的信	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001064	4	0	1	64	Food_1	给萧峰的邀请函	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001065	4	0	1	65	Food_1	给慕容复的邀请函	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001066	4	0	1	66	Food_1	破损的世系表	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001067	4	0	1	67	Food_1	程颐的信	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001068	4	0	1	68	Food_1	伐木斧	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001069	4	0	1	69	Food_1	紫檀木	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001070	4	0	1	70	Food_1	滚圆的紫檀木	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001071	4	0	1	71	Food_1	前燕遗迹调查报告	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001072	4	0	1	72	Food_1	后燕遗迹调查报告	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001073	4	0	1	73	Food_1	南燕遗迹调查报告	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001074	4	0	1	74	Food_1	北燕遗迹调查报告	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001075	4	0	1	75	Food_1	西燕遗迹调查报告	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001076	4	0	1	76	Food_1	完好的世系表	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001077	4	0	1	77	Food_1	慕容复的信	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001078	4	0	1	78	Food_1	给段誉的邀请函	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001079	4	0	1	79	Food_1	给少林的邀请函	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001080	4	0	1	80	Food_1	给武当的邀请函	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001081	4	0	1	81	Food_1	道德经	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001082	4	0	1	82	Food_1	亢仓子	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001083	4	0	1	83	Food_1	太玄经	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001084	4	0	1	84	Food_1	推背图	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001085	4	0	1	85	Food_1	道德经活版	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001086	4	0	1	86	Food_1	给峨嵋的邀请函	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001087	4	0	1	87	Food_1	端王府腰牌	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001088	4	0	1	88	Food_1	千日醉	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001089	4	0	1	89	Food_1	湖笔	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001090	4	0	1	90	Food_1	徽墨	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001091	4	0	1	91	Food_1	御赐宣纸	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001092	4	0	1	92	Food_1	深山藏古寺	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001093	4	0	1	93	Food_1	给明教的邀请函	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001094	4	0	1	94	Food_1	赵谭的头颅	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001095	4	0	1	95	Food_1	野熊之血	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001096	4	0	1	96	Food_1	巨鳄之血	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001097	4	0	1	97	Food_1	猛虎之血	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001098	4	0	1	98	Food_1	莽盖之血	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001099	4	0	1	99	Food_1	藤甲之血	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001100	4	0	1	100	Food_1	修罗之血	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001101	4	0	1	101	Food_1	梵文易筋经	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001102	4	0	1	102	Food_1	湖畔舞剑图	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001103	4	0	1	103	Food_1	七宝指环	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001104	4	0	1	104	Food_1	无崖子的遗书	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001105	4	0	1	105	Food_1	梦想之剑	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001106	4	0	1	106	Food_1	情感之剑	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001107	4	0	1	107	Food_1	侠义之剑	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001108	4	0	1	108	Food_1	自由之剑	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001109	4	0	1	109	Food_1	摩呼罗迦蓝宝石	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40001110	4	0	1	110	Food_1	紧那罗蓝宝石	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002001	4	0	2	1	Food_1	天龙八部符印	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002002	4	0	2	2	Food_1	白菜	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002003	4	0	2	3	Food_1	站立的木人	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002004	4	0	2	4	Food_1	遗弃木人的机括	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002005	4	0	2	5	Food_1	青铜罗汉的碎片	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002006	4	0	2	6	Food_1	菜油	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002007	4	0	2	7	Food_1	细盐	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002008	4	0	2	8	Food_1	熏醋	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002009	4	0	2	9	Food_1	马匪鸣镝	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002010	4	0	2	10	Food_1	柴宗周的断剑	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002011	4	0	2	11	Food_1	柴宗周的遗书	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002012	4	0	2	12	Food_1	狼族断续膏	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002013	4	0	2	13	Food_1	易筋经译本第一页	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002014	4	0	2	14	Food_1	易筋经译本第二页	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002015	4	0	2	15	Food_1	易筋经译本第三页	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002016	4	0	2	16	Food_1	易筋经译本第四页	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002017	4	0	2	17	Food_1	易筋经译本第五页	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002018	4	0	2	18	Food_1	易筋经译本第六页	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002019	4	0	2	19	Food_1	易筋经译本第七页	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002020	4	0	2	20	Food_1	易筋经译本第八页	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002021	4	0	2	21	Food_1	易筋经上卷	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002022	4	0	2	22	Food_1	易筋经下卷	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002023	4	0	2	23	Food_1	九环锡杖	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002024	4	0	2	24	Food_1	完整的白狼王皮	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002025	4	0	2	25	Food_1	鳄鱼牙齿	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002026	4	0	2	26	Food_1	遗失的戒指	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002027	4	0	2	27	Food_1	醉人蜂毒囊	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002028	4	0	2	28	Food_1	圣旨	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002029	4	0	2	29	Food_1	花妖香粉	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
40002030	4	0	2	30	Food_1	花妖王蜜粉	任务道具。	1	0	7	1	-1	-1	1	-1	-1	-1	4	任务道具
