INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	FLOAT	FLOAT	STRING	INT	INT
1905	南海鳄鱼	0	81	610	0	10	0	71	20	20	1	10	-1	0	145	164	145	164	9560	100	0	0	237	39	9	3333	906	0	0	0	0	0	0	0	0	0	-1	-1	547	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_9	1000	2000
1906	南海鳄鱼	0	82	620	0	10	0	71	20	20	1	10	-1	0	145	164	145	164	9680	100	0	0	237	39	9	3333	906	0	0	0	0	0	0	0	0	0	-1	-1	547	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_9	1000	2000
1910	嗜血鳄鱼	0	81	610	0	10	0	72	20	20	1	10	-1	0	145	164	145	164	9560	100	0	0	237	39	9	3333	906	0	0	0	0	0	0	0	0	0	-1	-1	548	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_9	1000	2000
1911	嗜血鳄鱼	0	82	620	0	10	0	72	20	20	1	10	-1	0	145	164	145	164	9680	100	0	0	237	39	9	3333	906	0	0	0	0	0	0	0	0	0	-1	-1	548	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_9	1000	2000
1915	南海海盗	0	82	620	0	10	0	73	20	20	1	10	-1	0	146	165	146	165	9680	100	0	0	240	40	9	2162	1050	0	0	0	0	0	0	0	0	0	-1	-1	556	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_1	1000	2000
1916	南海海盗	0	83	630	0	10	0	73	20	20	1	10	-1	0	146	165	146	165	9760	100	0	0	240	40	9	2162	1050	0	0	0	0	0	0	0	0	0	-1	-1	556	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_1	1000	2000
1920	鳄鱼帮混混	0	82	620	0	10	0	74	20	20	1	10	-1	0	146	165	146	165	9680	100	0	0	240	40	9	1900	700	0	0	0	0	0	0	0	0	0	-1	-1	526	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_1	1000	2000
1921	鳄鱼帮混混	0	83	630	0	10	0	74	20	20	1	10	-1	0	146	165	146	165	9760	100	0	0	240	40	9	1900	700	0	0	0	0	0	0	0	0	0	-1	-1	526	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_1	1000	2000
1925	鳄鱼帮打手	0	82	620	0	10	0	75	20	20	1	10	-1	0	146	165	146	165	9680	100	0	0	240	40	9	1900	700	0	0	0	0	0	0	0	0	0	-1	-1	525	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_1	1000	2000
1926	鳄鱼帮打手	0	83	630	0	10	0	75	20	20	1	10	-1	0	146	165	146	165	9760	100	0	0	240	40	9	1900	700	0	0	0	0	0	0	0	0	0	-1	-1	525	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_1	1000	2000
1930	鳄鱼帮堂主	0	87	672	0	10	0	76	20	20	1	10	-1	0	155	175	155	175	10965	100	0	0	255	42	9	1900	700	0	0	0	0	0	0	0	0	0	-1	-1	527	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_1	1000	2000
1931	鳄鱼帮堂主	0	88	683	0	10	0	76	20	20	1	10	-1	0	155	175	155	175	11094	100	0	0	255	42	9	1900	700	0	0	0	0	0	0	0	0	0	-1	-1	527	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_1	1000	2000
1935	黑熊	0	81	610	0	10	0	77	20	20	1	10	-1	0	145	164	145	164	9560	100	0	0	237	39	9	5000	1600	0	0	0	0	0	0	0	0	0	-1	-1	505	1	1	-1	100	100	set:FightNPCHeader2 image:FightNPCHeader2_8	1000	2000
1936	黑熊	0	82	620	0	10	0	77	20	20	1	10	-1	0	145	164	145	164	9680	100	0	0	237	39	9	5000	1600	0	0	0	0	0	0	0	0	0	-1	-1	505	1	1	-1	100	100	set:FightNPCHeader2 image:FightNPCHeader2_8	1000	2000
1940	雪人	0	83	630	0	10	0	78	20	20	1	10	-1	0	148	167	148	167	9760	100	0	0	243	40	9	2900	1666	0	0	0	0	0	0	0	0	0	-1	-1	64	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1000	2000
1941	雪人	0	84	640	0	10	0	78	20	20	1	10	-1	0	148	167	148	167	9880	100	0	0	243	40	9	2900	1666	0	0	0	0	0	0	0	0	0	-1	-1	64	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1000	2000
1945	东北虎	0	83	630	0	10	0	79	20	20	1	10	-1	0	148	167	148	167	9760	100	0	0	243	40	9	3916	640	0	0	0	0	0	0	0	0	0	-1	-1	155	1	1	-1	100	100	set:FightNPCHeader2 image:FightNPCHeader2_9	1000	2000
1946	东北虎	0	84	640	0	10	0	79	20	20	1	10	-1	0	148	167	148	167	9880	100	0	0	243	40	9	3916	640	0	0	0	0	0	0	0	0	0	-1	-1	155	1	1	-1	100	100	set:FightNPCHeader2 image:FightNPCHeader2_9	1000	2000
1950	獠牙雪人	0	84	640	0	10	0	80	20	20	1	10	-1	0	149	169	149	169	9880	100	0	0	246	41	9	2900	1666	0	0	0	0	0	0	0	0	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1000	2000
1951	獠牙雪人	0	85	650	0	10	0	80	20	20	1	10	-1	0	150	170	150	170	10750	100	0	0	246	41	9	2900	1666	0	0	0	0	0	0	0	0	0	-1	-1	558	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_16	1000	2000
1955	雪山莽盖	0	85	650	0	10	0	81	20	20	1	10	-1	0	152	172	152	172	10750	100	0	0	249	41	9	3562	935	0	0	0	0	0	0	0	0	0	-1	-1	164	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_19	1000	2000
1956	雪山莽盖	0	86	661	0	10	0	81	20	20	1	10	-1	0	152	172	152	172	10879	100	0	0	249	41	9	3562	935	0	0	0	0	0	0	0	0	0	-1	-1	164	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_19	1000	2000
1960	雪山猎人	0	82	620	0	10	0	82	20	20	1	10	-1	0	146	165	146	165	9680	100	0	0	240	40	9	3562	916	0	0	0	0	0	0	0	0	0	-1	-1	560	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_6	1000	2000
1961	雪山猎人	0	83	630	0	10	0	82	20	20	1	10	-1	0	146	165	146	165	9760	100	0	0	240	40	9	3562	916	0	0	0	0	0	0	0	0	0	-1	-1	560	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_6	1000	2000
1965	大黑熊	0	87	672	0	10	0	83	20	20	1	10	-1	0	155	175	155	175	10965	100	0	0	255	42	9	5000	1600	0	0	0	0	0	0	0	0	0	-1	-1	503	1	1	-1	100	100	set:FightNPCHeader2 image:FightNPCHeader2_8	1000	2000
1966	大黑熊	0	88	683	0	10	0	83	20	20	1	10	-1	0	155	175	155	175	11094	100	0	0	255	42	9	5000	1600	0	0	0	0	0	0	0	0	0	-1	-1	503	1	1	-1	100	100	set:FightNPCHeader2 image:FightNPCHeader2_8	1000	2000
1970	重甲莽盖	0	88	683	0	10	0	84	20	20	1	10	-1	0	157	176	157	176	11094	100	0	0	258	42	9	3562	935	0	0	0	0	0	0	0	0	0	-1	-1	161	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_19	1000	2000
1971	重甲莽盖	0	89	694	0	10	0	84	20	20	1	10	-1	0	157	176	157	176	11223	100	0	0	258	42	9	3562	935	0	0	0	0	0	0	0	0	0	-1	-1	161	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_19	1000	2000
1975	巴伦莽盖	0	90	705	0	10	0	85	20	20	1	10	-1	0	160	181	160	181	11880	100	0	0	264	43	9	3562	935	0	0	0	0	0	0	0	0	0	-1	-1	157	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_19	1000	2000
1976	巴伦莽盖	0	91	716	0	10	0	85	20	20	1	10	-1	0	160	181	160	181	11970	100	0	0	264	43	9	3562	935	0	0	0	0	0	0	0	0	0	-1	-1	157	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_19	1000	2000
1980	黑沼豹	0	91	716	0	10	0	86	20	20	1	10	-1	0	162	182	162	182	11970	100	0	0	264	44	10	1950	1433	0	0	0	0	0	0	0	0	0	-1	-1	506	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_15	1000	2000
1981	黑沼豹	0	92	728	0	10	0	86	20	20	1	10	-1	0	162	182	162	182	12105	100	0	0	264	44	10	1950	1433	0	0	0	0	0	0	0	0	0	-1	-1	506	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_15	1000	2000
1985	沼泽鳄鱼	0	92	728	0	10	0	87	20	20	1	10	-1	0	163	184	163	184	12105	100	0	0	267	44	10	3333	906	0	0	0	0	0	0	0	0	0	-1	-1	162	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_9	1000	2000
1986	沼泽鳄鱼	0	93	740	0	10	0	87	20	20	1	10	-1	0	163	184	163	184	12240	100	0	0	267	44	10	3333	906	0	0	0	0	0	0	0	0	0	-1	-1	162	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_9	1000	2000
1990	藤甲贼	0	94	752	0	10	0	88	20	20	1	10	-1	0	166	188	166	188	12375	100	0	0	273	45	10	3562	1250	0	0	0	0	0	0	0	0	0	-1	-1	53	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1000	2000
1991	藤甲贼	0	95	764	0	10	0	88	20	20	1	10	-1	0	167	189	167	189	13344	100	0	0	273	45	10	3562	1250	0	0	0	0	0	0	0	0	0	-1	-1	53	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1000	2000
1995	藤甲勇士	0	95	764	0	10	0	89	20	20	1	10	-1	0	169	190	169	190	13344	100	0	0	276	46	10	3562	1250	0	0	0	0	0	0	0	0	0	-1	-1	559	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1000	2000
1996	藤甲勇士	0	96	776	0	10	0	89	20	20	1	10	-1	0	169	190	169	190	13440	100	0	0	276	46	10	3562	1250	0	0	0	0	0	0	0	0	0	-1	-1	559	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1000	2000
2000	厄修罗	0	96	776	0	10	0	90	20	20	1	10	-1	0	170	192	170	192	13440	100	0	0	279	46	10	2450	1937	0	0	0	0	0	0	0	0	0	-1	-1	62	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_11	1000	2000
2001	厄修罗	0	97	789	0	10	0	90	20	20	1	10	-1	0	170	192	170	192	13584	100	0	0	279	46	10	2450	1937	0	0	0	0	0	0	0	0	0	-1	-1	62	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_11	1000	2000
2005	永夜修罗	0	97	789	0	10	0	91	20	20	1	10	-1	0	172	194	172	194	13584	100	0	0	282	47	10	2450	1937	0	0	0	0	0	0	0	0	0	-1	-1	62	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_11	1000	2000
2006	永夜修罗	0	98	802	0	10	0	91	20	20	1	10	-1	0	172	194	172	194	13728	100	0	0	282	47	10	2450	1937	0	0	0	0	0	0	0	0	0	-1	-1	62	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_11	1000	2000
2010	万劫修罗	0	98	802	0	10	0	92	20	20	1	10	-1	0	173	195	173	195	13728	100	0	0	285	47	10	2450	1937	0	0	0	0	0	0	0	0	0	-1	-1	62	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_11	1000	2000
2011	万劫修罗	0	99	815	0	10	0	92	20	20	1	10	-1	0	173	195	173	195	13872	100	0	0	285	47	10	2450	1937	0	0	0	0	0	0	0	0	0	-1	-1	62	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_11	1000	2000
2015	阿鼻修罗	0	99	815	0	10	0	93	20	20	1	10	-1	0	175	197	175	197	13872	100	0	0	288	47	10	2450	1937	0	0	0	0	0	0	0	0	0	-1	-1	62	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_11	1000	2000
2016	阿鼻修罗	0	100	828	0	10	0	93	20	20	1	10	-1	0	175	198	175	198	14550	100	0	0	288	47	10	2450	1937	0	0	0	0	0	0	0	0	0	-1	-1	62	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_11	1000	2000
2020	丛林蜂	0	93	740	0	10	0	94	20	20	1	10	-1	0	165	186	165	186	12240	100	0	0	270	45	10	3500	1000	0	0	0	0	0	0	0	0	0	-1	-1	167	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_12	1000	2000
2021	丛林蜂	0	94	752	0	10	0	94	20	20	1	10	-1	0	165	186	165	186	12375	100	0	0	270	45	10	3500	1000	0	0	0	0	0	0	0	0	0	-1	-1	167	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_12	1000	2000
3000	柴猫	0	1	1	0	10	8	-1	20	20	1	10	-1	0	25	28	25	28	244	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	802	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_21	1000	2000
3001	变异柴猫	0	1	1	0	10	8	-1	20	20	1	10	-1	0	25	28	25	28	244	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	827	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_21	1000	2000
3009	柴猫宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	25	28	25	28	244	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	802	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_21	1000	2000
3010	兔子	0	1	1	0	10	8	-1	20	20	1	10	-1	0	25	28	25	28	244	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	806	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_25	1000	2000
3011	变异兔子	0	1	1	0	10	8	-1	20	20	1	10	-1	0	25	28	25	28	244	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	831	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_25	1000	2000
3019	兔子宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	25	28	25	28	244	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	806	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_25	1000	2000
3020	公鸡	0	1	1	0	10	8	-1	20	20	1	10	-1	0	25	28	25	28	244	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	818	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_23	1000	2000
3021	变异公鸡	0	1	1	0	10	8	-1	20	20	1	10	-1	0	25	28	25	28	244	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	843	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_23	1000	2000
3029	公鸡宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	25	28	25	28	244	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	818	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_23	1000	2000
3030	狗	0	20	1	0	10	8	-1	20	20	1	10	-1	0	64	72	64	72	506	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	820	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_24	1000	2000
3031	变异狗	0	20	1	0	10	8	-1	20	20	1	10	-1	0	64	72	64	72	506	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	845	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_24	1000	2000
3039	狗宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	64	72	64	72	506	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	820	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_24	1000	2000
3040	山羊	0	20	1	0	10	8	-1	20	20	1	10	-1	0	64	72	64	72	506	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	804	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_22	1000	2000
3041	变异山羊	0	20	1	0	10	8	-1	20	20	1	10	-1	0	64	72	64	72	506	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	829	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_22	1000	2000
3049	山羊宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	64	72	64	72	506	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	804	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_22	1000	2000
3050	鸭子	0	20	1	0	10	8	-1	20	20	1	10	-1	0	64	72	64	72	506	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	817	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_20	1000	2000
3051	变异鸭子	0	20	1	0	10	8	-1	20	20	1	10	-1	0	64	72	64	72	506	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	842	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_20	1000	2000
3059	鸭子宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	64	72	64	72	506	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	817	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_20	1000	2000
3060	猪	0	30	1	0	10	8	-1	20	20	1	10	-1	0	93	103	93	103	938	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	811	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_19	1000	2000
3061	变异猪	0	30	1	0	10	8	-1	20	20	1	10	-1	0	93	103	93	103	938	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	836	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_19	1000	2000
3062	变异猪	0	30	1	0	10	8	-1	20	20	1	10	-1	0	93	103	93	103	938	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	836	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_19	1000	2000
3069	猪宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	93	103	93	103	938	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	811	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_19	1000	2000
3070	鹅	0	30	1	0	10	8	-1	20	20	1	10	-1	0	93	103	93	103	938	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	801	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_16	1000	2000
3071	变异鹅	0	30	1	0	10	8	-1	20	20	1	10	-1	0	93	103	93	103	938	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	826	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_16	1000	2000
3072	变异鹅	0	30	1	0	10	8	-1	20	20	1	10	-1	0	93	103	93	103	938	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	826	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_16	1000	2000
3079	鹅宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	93	103	93	103	938	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	801	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_16	1000	2000
3080	毛驴	0	30	1	0	10	8	-1	20	20	1	10	-1	0	93	103	93	103	938	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	819	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_17	1000	2000
3081	变异毛驴	0	30	1	0	10	8	-1	20	20	1	10	-1	0	93	103	93	103	938	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	844	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_17	1000	2000
3082	变异毛驴	0	30	1	0	10	8	-1	20	20	1	10	-1	0	93	103	93	103	938	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	844	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_17	1000	2000
3089	毛驴宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	93	103	93	103	938	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	819	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_17	1000	2000
3090	青蛙	0	40	1	0	10	8	-1	20	20	1	10	-1	0	116	130	116	130	1385	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	824	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_18	1000	2000
3091	变异青蛙	0	40	1	0	10	8	-1	20	20	1	10	-1	0	116	130	116	130	1385	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	849	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_18	1000	2000
3092	变异青蛙	0	40	1	0	10	8	-1	20	20	1	10	-1	0	116	130	116	130	1385	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	849	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_18	1000	2000
3099	青蛙宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	116	130	116	130	1385	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	824	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_18	1000	2000
3100	猴子	0	40	1	0	10	8	-1	20	20	1	10	-1	0	116	130	116	130	1385	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	808	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_15	1000	2000
3101	变异猴子	0	40	1	0	10	8	-1	20	20	1	10	-1	0	116	130	116	130	1385	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	833	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_15	1000	2000
3102	变异猴子	0	40	1	0	10	8	-1	20	20	1	10	-1	0	116	130	116	130	1385	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	833	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_15	1000	2000
3109	猴子宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	116	130	116	130	1385	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	808	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_15	1000	2000
3110	龟	0	40	1	0	10	8	-1	20	20	1	10	-1	0	116	130	116	130	1385	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	823	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_14	1000	2000
3111	变异龟	0	40	1	0	10	8	-1	20	20	1	10	-1	0	116	130	116	130	1385	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	848	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_14	1000	2000
3112	变异龟	0	40	1	0	10	8	-1	20	20	1	10	-1	0	116	130	116	130	1385	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	848	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_14	1000	2000
3119	龟宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	116	130	116	130	1385	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	823	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_14	1000	2000
3120	蝙蝠	0	40	1	0	10	8	-1	20	20	1	10	-1	0	116	130	116	130	1385	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	815	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_13	1000	2000
3121	变异蝙蝠	0	40	1	0	10	8	-1	20	20	1	10	-1	0	116	130	116	130	1385	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	840	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_13	1000	2000
3122	变异蝙蝠	0	40	1	0	10	8	-1	20	20	1	10	-1	0	116	130	116	130	1385	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	840	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_13	1000	2000
3129	蝙蝠宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	116	130	116	130	1385	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	815	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_13	1000	2000
3130	松鼠	0	50	1	0	10	8	-1	20	20	1	10	-1	0	142	158	142	158	1982	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	821	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_12	1000	2000
3131	变异松鼠	0	50	1	0	10	8	-1	20	20	1	10	-1	0	142	158	142	158	1982	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	846	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_12	1000	2000
3132	变异松鼠	0	50	1	0	10	8	-1	20	20	1	10	-1	0	142	158	142	158	1982	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	846	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_12	1000	2000
3133	变异松鼠	0	50	1	0	10	8	-1	20	20	1	10	-1	0	142	158	142	158	1982	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	846	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_12	1000	2000
3139	松鼠宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	142	158	142	158	1982	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	821	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_12	1000	2000
3140	蜥蜴	0	50	1	0	10	8	-1	20	20	1	10	-1	0	142	158	142	158	1982	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	825	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_11	1000	2000
3141	变异蜥蜴	0	50	1	0	10	8	-1	20	20	1	10	-1	0	142	158	142	158	1982	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	850	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_11	1000	2000
3142	变异蜥蜴	0	50	1	0	10	8	-1	20	20	1	10	-1	0	142	158	142	158	1982	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	850	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_11	1000	2000
3143	变异蜥蜴	0	50	1	0	10	8	-1	20	20	1	10	-1	0	142	158	142	158	1982	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	850	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_11	1000	2000
3149	蜥蜴宝宝	0	1	1	0	10	8	-1	20	20	1	10	-1	0	142	158	142	158	1982	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	825	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_11	1000	2000
3150	燕子	0	50	1	0	10	8	-1	20	20	1	10	-1	0	142	158	142	158	1982	100	0	0	382	191	10	3500	0	0	0	0	0	0	0	0	0	0	-1	-1	816	1	1	-1	100	100	set:PetHeader1 image:PetHeader1_8	1000	2000
